url,title,image_url,description,amount_raised,days_running,labels
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-y4eup?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",200,14.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-26arm?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society make a cancer-free future. I'm doing this fundraiser because my father fought against kidney cancer for about 2 years. That time period was an extremely harsh time on my family, but especially my father until he passed in 2020. I would not want to wish our experience on anyone. American Cancer Society has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. I will be updating gofundme and Instagram on every run that I do this month, so feel free to check in every now and then! Even if you don't donate, thanks for reading this and thank you for your support!
Sincerely, Angelo Basa
Instagram
link",105,14.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-79ygw?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",90,17.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-cmztw?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. I am running and raising money in honor of my late Uncle Frank. He was an incredible human and we all miss him so much.
ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",170,17.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-sh7b6?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",65,18.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-9rbtn?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",200,18.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-8qba2?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",200,19.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-jjd22?qid=ac823184676f2c3da1bbae3d71d4ae22,Jacques' 300-mile Cycle Challenge for ACS,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"This October, I’m cycling 300 miles for the American Cancer Society. It gives me a tangible goal — a world without cancer — and a cause worth riding for.
Why 300 miles in October?
For me, biking is about connection. There’s no metal shell around me, and because I move a little slower, I actually get to see the world. I can wave to pedestrians, stop into a neighborhood shop, or just take in the city around me. Cycling grounds me in my community.
This month-long challenge is my way of expanding that connection — showing solidarity with those fighting cancer and linking my rides to an even larger community. It’s about turning my love for cycling into something that matters beyond myself.
How you can help
Every donation fuels research, patient support, and resources for people impacted by cancer. Whether you give $5, $50, or simply share this fundraiser, you’re helping turn these 300 miles into something far greater. Together, we can ride toward a world without cancer.
Give me a reason to ride
What would be immensely helpful is giving me destinations. Invite me out — to a craft fair, an art class, a dance, a cool event in Chicago. Tell me where to go, and I’ll bike there. Your suggestions won’t just make this challenge more fun — they’ll turn every mile into a story, every ride into a connection.",150,20.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-3rmgn?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles over the month of October in honor of my mother, a breast cancer survivor, and to support cancer research in a time when the federal government is regularly attacking medical science and cutting funding for research in all fields (cancer research by almost 40%). I'll post updates throughout the month with my running progress and other tidbits.
Thanks for taking the time to view my fundraiser, and if you can donate or share it would be greatly appreciated!",275,22.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-7zp4e?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer.  I'm personally excited to turn the miles I already run into dollars that support those who are battling cancer and honor those who we've all lost.
The ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",130,23.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-v4bj7?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",220,23.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-wrp6q?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",345,30.0,
https://www.gofundme.com/f/help-launch-bible-bound-co?qid=ac823184676f2c3da1bbae3d71d4ae22,Help Launch Bible Bound Co.,https://images.gofundme.com/XofJC17qIaFkf1fE0CFZ2OdWOzY=/128x128/https://lh3.googleusercontent.com/a/ACg8ocJcOF2Jj8YO0tCAbr6vSoGXmuU16sTobvvMbDCfqUpGDLhd1Q=s96-c,"Support Bible Bound Co. – Faith Tools for Every Step of Your Walk with Christ
Hi everyone,
My name is Makayla, and I’m the heart behind Bible Bound Co.— a faith-based small business focused on equipping others with beautiful, intentional tools to grow closer to God. From Bible study kits and prayer journals to Bible journaling supplies and other encouraging faith tools, every product is designed to help people deepen their relationship with Christ in a meaningful, creative way.
This vision has been on my heart for a while, and I truly believe God has called me to create this business. But recently, my family and I purchased a home, and much of our resources are currently tied up in necessary renovations. While this new chapter is a blessing, it’s also made it difficult to financially launch this dream that God has placed so strongly in my spirit.
That’s why I’m stepping out in faith and asking for your help.
Your support will go directly toward:
Producing high-quality Bible study and journaling kits
Purchasing supplies like notebooks, pens, tabs, bookmarks, and devotional materials
Creating a website and storefront
Packaging, shipping, and startup marketing
I want this company to serve as a source of encouragement and spiritual growth for women, teens, and anyone eager to dive deeper into the Word. Every item is made with care, prayer, and the hope that it draws someone closer to Jesus.
If you believe in the power of Scripture and the importance of faith-based tools, I’d be honored to have your support — through donations, prayers, or simply sharing this with others.
Thank you for being part of what God is building through Bible Bound Co.
With love and faith,
Makayla
""Faith tools for every step of your walk with Christ""",60,71.0,Purple
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-2mbzd?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/handout.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",975,16.0,
https://www.gofundme.com/f/9ra252-help-me-make-my-dream-come-true?qid=ac823184676f2c3da1bbae3d71d4ae22,Help me make my dream come true!,https://images.gofundme.com/2CzBVZtbZi05RwZQhA9pz3d-HZc=/128x128/https://www.gofundme.com/person/profiles/dc54f466b4184543b4400b7209f65283_edited_photo_E34B5B8E-71FB-4A98-A203-7AA1BCBC8153.jpg,"Hi everyone!!
I have some insanely exciting news… I am opening my own flower shop!!
Most of you already know that I am a florist and extremely passionate about the industry. I became a florist right out of high school and fell in love with floristry immediately. Since then, I’ve moved to Portland and continued my career here, doing so much more than I ever could have imagined when I started. From local family-owned shops to the flower market and then spending the last few years freelancing, helping other talented florists in my area with incredible weddings and events.
I am going on 10 years as a florist, and opening my own shop is a dream I didn’t realize was a possibility for me until now. This decision has been overwhelming and a bit scary, but exciting nonetheless. I’m constantly reminded just how much support and love I have from all of you, which makes this feel all the more possible.
While I do have the funds to get started,
I am preparing for months of running the place by myself and the unexpected costs of starting a new business/being a new business owner
, and wanted to give all of you the ability to help out if you would like!
I do not expect to reach the goal that has been set, so anything helps. I know times are tough, so for anyone who isn’t able to contribute financially, I would really just appreciate some advice, words of encouragement, or just more people to be as excited about this as I am :)
I cannot wait for this next chapter and feel so incredibly grateful for my support system! Thank you for being here",2683,41.0,"Flower, Petal, Yellow, Pink, Floristry"
https://www.gofundme.com/f/bellissima-family?qid=ac823184676f2c3da1bbae3d71d4ae22,Bellissima Family,https://images.gofundme.com/mZ25JbB5WXGubNu1BU-WOJ3_Gso=/128x128/https://www.gofundme.com/person/profiles/bb2b8d3625654b1b8c81bbd879046c0f_edited_photo_1755035981726.png,"Hello, my name is Maria Ysabella Pego owner of Salon Bellissima for the past 20 years. On June I received the following message from my current landlord: ""I hope you’re well. I’ve decided to make changes to the building to help me keep pace with the rising costs associated with owning it and to address the overall dated condition of it. Unfortunately, this requires that I will not be able to continue to rent the space to you. Alexandra and Bobby (owners Zuzu Petals) will be renovating the first-floor unit and run their wine bar out of it at an increased rent.""
It’s not an easy decision, but one I feel is necessary at this point in time to keep up with rises in insurance costs, taxes, and interest rates. I want to give you ample time to find a new location for your business. Feel free to call or text me to go over that. I’m respectful that you probably need time and I’m willing to work with you on that. I’ve enjoyed having you as a tenant since I purchased the property, and I hope we can move forward collaboratively.
Best,
xxxx
And just like that, I lost my space that I have renovated for the past 20 years, I cried for 2 days straight. As most of you know, I have curated a space that I love and enjoy working in.
After the longest cry of my life I decided to fight back and go after my new space. The greatest news is that
we have a new home, and I need all the help and support I can get to make this space ready for all of us.  The high cost of this transition is much higher than we thought and it can cause us to lose everything.
We are asking everyone that can support us in donations.
We are really just trying to make it possible for this location to get ready as soon as possible.
We are now paying for 2 locations which is very expensive for us.
We  appreciate your support and big thanks to all.",4700,55.0,"Love, Graphics, Heart, Graphic design"
https://www.gofundme.com/f/3r7qc-help-us-keep-this-dream-alive?qid=ac823184676f2c3da1bbae3d71d4ae22,HELP US KEEP THIS DREAM ALIVE,https://images.gofundme.com/c9BXBQLRssPBHgf6eYR_FYGFn6c=/1200x900/https://d2g8igdw686xgo.cloudfront.net/94286555_1756931656778705_r.png,"WE NEED YOUR HELP
Hola Plantiitas fam,
What started as a simple dream—to bring lush, beautiful plants into homes and hearts while supporting and giving back to our community—has grown into much more than we ever imagined. We are incredibly grateful for every person who has supported us along the way.
These past months have been very challenging for many small businesses everywhere, especially with everything happening across our country.
Despite all of these hardships, our passion for plants and community keeps us going. We truly don’t want to close our doors and keep this amazing community growing.
However, we have seen a huge drop in business and our expenses keep growing.
This changarrio is more than just another business; is our community family and friends and we want to continue growing with it with you.
As Latine/Latin@‘s, it’s hard to ask for help and especially when it’s something like this.
But, we have to put our pride aside and ASK FOR YOUR HELP!!
We want to keep our doors open at Plantiitas.
So we are here, asking for your help.
We are not asking for a handout but asking to help us keep this dream alive.
This is how you can help us:
-Come shop with us
-Share our page with fiends and family
-Come to our events and workshops
-Host and event with us
We’ve also set up a GoFund me where you can donate directly to keeping Plantiitas’ doors open if you are able to.
Thank you for believing in us, for your support, and for helping us keep this dream alive.
We hope we can get through this together!",5044,33.0,"Flowerpot, Happiness, Houseplant, Herb, Floral design"
https://www.gofundme.com/f/urban-earth-nursery-employee-fund?qid=ac823184676f2c3da1bbae3d71d4ae22,Urban Earth Nursery Employee Fund,https://images.gofundme.com/962I4bVuzEGIM0yD2HK7hSskGbk=/128x128/https://www.gofundme.com/person/profiles/647e402b32e24ab1a36c11e1ae3fa25a_edited_photo_1728507105067.jpeg,"Urban Earth Nursery, Fremont's only indoor-outdoor garden center since 1997, will be closing its doors at the end of October. Our property management company has sold our plot of land to be converted into demolition vehicle parking for a development company building condominiums in the adjoining lot.
The employees of Urban Earth are not only grieving the loss of our beloved home and community, but are also now grappling with the loss of income that this change has caused, including losing the company-sponsored health insurance that Urban Earth provided to all its year-round staff. We are hoping to raise some money to provide a cushion for our retail staff as they search for new full-time employment. This money will go directly to the shop staff, and will help cover living expenses until they can find a new stable income source.
We at Urban Earth thank our community with all our hearts for the generosity (both material and interpersonal) they have shown us over our nearly three decades in Fremont. Any small amount you can give to help our staff now will be deeply valued.
We love you, Fremont, and will miss you more than words can say!",5572,46.0,"Font, Floral design, Graphic design, Handwriting"
https://www.gofundme.com/f/support-gita-roses-journey-to-authenticity?qid=ac823184676f2c3da1bbae3d71d4ae22,Support Gita Rose's Journey to Authenticity,https://d2g8igdw686xgo.cloudfront.net/92690717_175251938163873_r.jpg,"Hello Beautiful humans! I am Marjorie Taylor,
Margie Rose,
Gita Rose.
This is the most vulnerable and most authentic action I have ever taken. I am asking for help out of financial deficient and debt to be able to continue my personal LLC business and my path of Authenticity. As well as demonstrate, as medicine, that it is okay to ask for help. In this I harness the power of community, so I may continue to share of my channeling and services. While transitioning in to two new rewarding jobs! As a yoga teacher and kayak guide.
Any help is so appreciated. This asking of help, for me is ceremony, prayer, in action, so Thank you for even just energetically receiving of this GoFundMe
.
This is Huge for my internal energetic masculine, the artist and accomplisher of our being, he is inflamed and exhausted as a result of our current systems. We all deserve a life of affluence and flow, creating from ways that are nourishing and stainable.
I've been in a financial deficient and debt for years, it flows in, it flows out, I know many of us know this... working month to month and never being able to save or get ahead much.
The kind of brutal irony is that the business I am aiming to relaunch is that of a channeling and spiritual embodiment mentor, that's why I've cringed at asking for help in this way before. Being caught up in the ideas that I need to appear a certain way, fully affluent, on social media for ""people to trust me"" again the brutal irony!
This is a demonstration of safety, of the simple, I Am, regardless of the external circumstances. And in this absolute authenticity, there is deep medicine, medicine for me and perhaps others receiving this, regardless if you feel called to donate. It is okay to ask for help.
It is so relevant to declare and set one's standards! In this exaltation, we release and receive.
We are allowed and Needed to know and declare our value and worth! As we set our individual standards from absolute authenticity, a massive ripple effect is created, empowering others that may choose to be effected by my personal declaration, and adding for aid, in action.
So, to those that have supported me through the years, purchasing my services, thank you!!!! I ask, right now, humbly for your personal help, any denomination of money is so deeply received and seen as prayer in action.
To those that have perhaps watched, enjoyed and been inspired my content on social media this is me humbly asking again, I need your help right now, to continue to keep my content sharing consistent and to continue to refine and relaunch the brand that is Gita Rose and Bella of the Mū. Any denomination of money is so deeply received and seen as prayer in action.
I've been going back and forth for years how much to charge for my services, lowering and raising prices. As I wanted to make myself approachable and affordable while honoring and expanding the knowing of my worth. So, this is perhaps a very sweet opportunity for those of you that have perhaps wanted to book sessions with me and it wasn't in your flow, to support me so I can continue to create obtainable ways to receive the offerings of my body of work.
To my friends and family, you know that my finances have long been a hurdle for me and I really do believe it all stems from the energetic layers of self, that is why I am creating this, why I feel asking for help is so powerful. I am opening.
I've always worked other jobs as well while creating and refining my personal LLC. In the restaurant industry for years, then Zipline adventure tourism. I am in a transition period and need help through this passage. I have recently started teaching yoga again, and have recently started as a local ecology steward and kayak guide in Jenner on the Russian River.
It is very important to me, especially after the passing of my blood sister that I enjoy every day, as much as possible.
Forging a life that is physically embodied, connected to nature, and rewarding. I know, I know, I could have gotten a ""real job"" years ago, but wouldn't be the real me.
To my friends and family, any money help would allow me to fully integrate the transitions my immediate family experienced the last four years or so, and help me be able to be in your lives again!
This is why I have been removed and distant from many of you, navigating debt and financial deficit while, creating and showing up as much I could, left me depleted in many other areas, unable to complete my grieving process so as to have present relationships with my loved ones.
To everyone reading, thank you, truly, for taking in of my honest authentic exposure!
The money will first go to paying down debt, loans and credit cards to return me to level ground, to help pull me up out a hole, before it gets any deeper.... And then to act as a bit of a pillow and buffer while I transition into the new jobs and continue to refine and expand GITA ROSE LLC. I aimed for a number $13,000 (number of transformation) that feels a little high for my current situation, my deficit is not that deep, and yet it feels important for me to play with the symbolism and to continue to step into the value of my worth!
I am also available for sessions and immersive containers if any one would like support and reflections in creating a life of deep authenticity, GitaRose.com - I also have some paintings available for sale. You can reach out to me via social media, or email is to be found on my website to inquire.
Thank you so much for receiving of my simple and profound asking for help. The money is needed and is absolutely nourishing for the parts of me that feel overextended and are begin to teeter towards crisis. I will ask for help, before it gets there. ""You can go in grace or you can go in trauma"" - Ke'oni Hanalei
I will go in grace.....
I am available. I receive. I am opening.
I love all of you
Thank you for being you! \
Aloha,
Gita, Marjorie, Margie, Rose Taylor",2983,84.0,"Happiness, Smile, Shoulder, Beauty, Facial expression"
https://www.gofundme.com/f/help-hey-doc-clinic-buy-our-forever-home?qid=ac823184676f2c3da1bbae3d71d4ae22,Help Hey Doc Clinic Secure Our Forever Home,https://images.gofundme.com/QX_zqStoOj_donEO4-jRC8_VIsI=/1200x900/https://d2g8igdw686xgo.cloudfront.net/94999939_1758773541588850_r.png,"You made Hey Doc Clinic a reality. Now, help us secure a permanent home!
Dear friends,
Hey Doc Clinic isn’t just our clinic, it’s yours.
Together, we turned a dream into a place where over 2,000 patients have been seen, respected, and cared for. We built a space that centers BIPOC and LGBTQIA+ folks while welcoming everyone. We’ve grown from one doctor and one admin to a full team because of you, your donations, your trust, your belief that we deserved and needed to exist.
Now we are taking a huge leap with the next big step: buying a building to root into permanency, and just like before, we can’t do it without you.
Why This Matters
Small, community-rooted clinics like ours get pushed out every day by rent hikes, building sales, and unsafe spaces. Owning this building means we stay put, no one can sell it out from under us, make the rent out of reach, or stop us from growing.
This is more than just buying a building. It is about shedding an area of control that dominant systems have long held through rentals and systems that have historically kept people of color out of these spaces. By owning this space, we ensure that Hey Doc Clinic, and the community it serves, will be here for generations.
More Than a Clinic
The continued growth of Hey Doc Clinic is an ongoing community effort, never just one person’s job.
With a permanent home, we will:
Provide assurance and security for our staff, providers, and patients.
Host workshop programming and support groups that bring people together.
Rent space to mission and vision aligned health and wellness practices.
Turn our walls into a gallery for local artists and donate space for community fundraisers.
Offer retail shelf space to support local makers whose products align with our mission.
This is how we root into permanency, creating a lasting space for healing, connection, and belonging.
How You Can Be Part of It
We’re raising funds for the down payment and move-in essentials:
-Carpet Replacement & Interior Paint $15,000
-ADA Ramp & Front Entry Modification $25,000
-Equipment for practitioners $7500
-AC Replacement (AC Units were stolen during vacancy) $25,000
-Moving Expenses $6500
Let’s Do This Together
Hey Doc has always been a collective effort. Every donation, big or small, is part of protecting what we’ve built together and planting it firmly in the ground for the future.
Portland is what we make it, healthcare is what we make it.
Let’s root Hey Doc Clinic into permanency, together.
Care for Everyone. Centered on Equity.",2482,12.0,"Smile, Happiness, Advertising, Collage, Graphic design"
https://www.gofundme.com/f/the-reef-studios-become-sustainable?qid=ac823184676f2c3da1bbae3d71d4ae22,Save The Reef!,https://images.gofundme.com/C2aNHm7LrZ9ePWHhf07OngZFugQ=/128x128/https://www.gofundme.com/person/profiles/187fb86fe31f48f192fcbf0679a0a485_edited_photo_87CDD9AE-3F6A-4FD3-9A2C-8059C22C666C.jpg,"The Reef Studios has always been more than just a studio — it’s been a home for artists, musicians, and community builders. It has been a classroom, and safe space for middle school and high school youth of Oakland Unified School District.
After 5 years of operation and impact, The Reef has reached a critical point in its story. While the studio has been able to survive many challenges including a global pandemic, the financial state of the studio has been tremulous for years. Recent changes in ownership and auditing has created an immediate financial and operational strain that is now too great to face without community support.
The Reef is seeking aid from our community in order to continue pouring back into the community. Clearing the hurdles of back taxes and delinquent bills from past ownership will provide a clean slate for the studio to operate sustainably — and to continue offering a safe, creative, and collaborative space for Oakland youth, artists, and changemakers.
This GoFundMe is a call for support! Your contributions will go directly toward stabilizing the business so that The Reef can survive and thrive well into the future. By helping now, you’re not just keeping the doors open — you’re ensuring that artists of all ages have a place to create, collaborate, and grow.",340,5.0,"Nose, Facial hair, Headgear, Beard, Facial expression"
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-9dj9f?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",350,8.0,
https://www.gofundme.com/f/help-brandara-family-farm-expand-healthy-food-access?qid=ac823184676f2c3da1bbae3d71d4ae22,Help Brandara Family Farm Expand Healthy Food Access,https://images.gofundme.com/Ncq9cJ0xVGufsc_HhOjcN0kOUbA=/128x128/https://lh3.googleusercontent.com/a/ACg8ocLn6PnlGafqeyCSdlPHz2v2wibrCp1tdf6n2SqpiH-ObI3jpLE=s96-c,"About Us:
Brandara Family Farm is on a mission to make fresh, healthy food more accessible—by growing microgreens indoors using alternative farming methods in a GAP-certified facility that feeds communities and inspires the next generation of farmers. We love sharing our knowledge and teaching others that you don’t need acres of land to grow real food—just some lights, love, and a little creativity. With your help, we’re building a facility to expand access to nutrient-dense food and create community jobs.
Meet The Founders:
We are Brandon and Sara Mitchell—urban farmers, educators, and founders of Brandara Family Farm . Part of our mission is to share our love of agriculture, innovation, and community. Our farm partners with dieticians, nutritionists, and local organizations like Augusta Locally Grown which helps families access more ways to purchase fresh whole foods by doubling SNAP benefits. Brandara Family Farm microgreens have been part of programs like Food is Medicine and Nourishing Moms that help our customers access the right resources for nutrition. Selling at local farmer’s markets help us connect with our neighbors and spread the word about the delicious and nutritious world of microgreens.
Our Solution:
We’re building a GAP-certified growing, harvesting, and packing facility that uses modern, indoor growing technology to bring nutrient-dense food to underserved communities and provide fresh sustainably grown microgreens to food pantries, food hubs, and farmer’s markets local and regional grocery stores. Our mission is to reimagine vegetables and farming—making it climate-resilient, space-efficient, and accessible in the suburbs, cities, or anywhere in between. We want to make farming cool again, and show people of all ages and backgrounds that yes, you can grow your own food—and make a difference doing it.
Why We're the Right People for This:
Farming is deeply personal for us because we grew up around farms in Maryland and Pennsylvania, learning to garden from our parents and community. Getting our hands dirty and growing food and herbs has always been like a lifeline for us by empowering us to become more self sufficient. Growing up in the 80's and 90's, we saw first hand how entire generations of future farmers were discouraged from pursuing agriculture as a viable way to make a living. And now as we live and work around Augusta, GA, we see the community impact that living in a food desert and lack of agricultural education can create. That’s why we do this—to give people a fighting chance at better health through food and farming. With years of hands-on growing experience and deep ties to our community, we’re uniquely positioned to lead this work with heart and impact.
Our Goal:
We’re raising $30,000 to fund sustainable land development, equipment purchases, USDA GAP certification, and hire local help. Your donation helps us grow food, create jobs, and inspire the future of farming
$3500 helps us put a down payment on a 2100 square foot steel building
$20,000 helps us purchase a 2100 square foot steel building - paid in full
$30,000 helps us purchase a building, create interior space for GAP compliance, cover the cost of GAP certification, and purchase more supplies like soil, trays, lights, racks, and seeds
Stretch Goal - $50,000 helps us hire a local work force
Our Plans:
GAP Certification Costs – Covering USDA fees and compliance costs.
Land & Building Structures – Creating a safe, climate-controlled space for food production and hands on learning experiences by using ecologically conscious building methods.
Equipment – Investing in tools, supplies, and vehicles to streamline harvesting, packaging, and distribution.
Community Jobs – Hiring local residents to be part of this mission.
How You Can Help:
Contribute to and/or share this campaign. Help us make this a movement and inspire others to reconnect with their land and empower themselves through food sovereignty.
Thank you for believing in what we’re building—literally and figuratively. Let’s grow something amazing together.
Learn more about us at
Brandara Family Farm
and follow our story on social media -
Facebook
and
Instagram",400,7.0,"Smile, Happiness, Facial expression, Advertising, Family"
https://www.gofundme.com/f/fuel-the-future-of-squash-with-tm-squash-training?qid=ac823184676f2c3da1bbae3d71d4ae22,From Passion to Purpose: TM Squash & Training,https://images.gofundme.com/31NOunF6vwlDZLyTTn7-6bHdI8Q=/128x128/https://www.gofundme.com/person/profiles/42b257fb02074a9fb3a3d9152e5e2f41_edited_photo_1759157700087.jpeg,"Crowdfunding the next chapter of a lifelong squash journey!
Hi everyone,
As many of you know, squash has been a lifelong passion of mine. After nearly 28 years in the sport, I’ve recently launched my own coaching business, TM Squash & Training, where I provide private squash lessons for players of all levels, from complete beginners to competitive athletes. My mission is to create a welcoming environment where everyone can learn, grow, and develop a lifelong love of squash and experience all the benefits it brings.
Launching this business has been exciting, but it also comes with significant startup costs, like LLC registration, liability insurance, equipment, court rentals, and outreach to grow my client base. That’s why I’m reaching out to my friends, family, and community for support.
I’m working to raise $6,500 to cover these expenses and give TM Squash & Training the stability it needs to grow and serve the community. Every contribution, no matter the size, will directly support this dream and help me expand access to squash for players of all ages and abilities.
If you’re able to donate, share this campaign, or simply cheer me on, I’d be deeply grateful. Thank you for believing in me and supporting this next chapter!
With gratitude,
Tessa
https://www.tmsquashtraining.com",2372,10.0,"Racquet sport, Soft tennis, Tennis Racket, Racketlon, Racket"
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-qmkja?qid=ac823184676f2c3da1bbae3d71d4ae22,Francis Rides 300 Miles to Fight Cancer,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I've gotten back into cycling recently, and found out the ACS was asking people to ride 300 miles in October to Fight Cancer. I love riding, and this is a great opportunity to push myself, and help out a worthy cause.
I'll be riding 10-15 miles every day, with longer rides on weekends. I'll post links here to my Ride With GPS so you can see where I rode, and maybe a few pictures of Nazareth, Bethlehem, and Easton.
If all goes well, I should finish my goal by the 26th. If not, I'll do a big ride on Halloween to finish it out.
Scroll through the photos to see my lovely wife, who surprised me by joining for my first mile!
You don't have to give. But if you've got a few extra dollars, I'd love your support! Thanks for reading, and thanks for donating. 100% of funds go straight to the ACS. Literally never even hits my pocket.",750,11.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-jkwnn?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",500,11.0,
